Season,fullName,Team,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,UBR,wGDP,XBR,wSB,wRC,wRAA,wOBA,wRC+,NameASCII,PlayerId,MLBAMID,Events,EV,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,nameLast,nameFirst,Pos'n,Age,Qual    Offer,Old    Club,New Club,Years,Guarantee,Term,Option,AAV,Player Agent,Club Owner,Baseball Ops      head / club GM,Details,Age 7/1/21,Age 7/1/22,Age 7/1/23,Age 7/1/24
2018,Victor Martinez,DET,508,0.062992125,0.096456692,0.653061224,0.25053533099999997,0.297244094,0.353319057,0.650563151,0.102783726,0.5446428525,0.259615384,-0.5,-3.299999952316284,-3.454716444015503,-0.28650232893414795,45.481375044205706,-13.868843430659258,0.2812233741084735,73.08032299383666,Victor Martinez,393,400121,425,87.84343676297169,107.623,14.11973600567512,18,0.04235294,129,0.30352941,1.091503267,0.245283018,0.393867924,0.360849056,0.098039215,0.058823529,6,0.035928143,1,1,0.42823529,0.32,0.25176471,0.15529412,0.47529412,0.36941176,Martinez,Victor,dh,40,NA,DET,retired,NA,NA,2019,NA,NA,Octagon,NA,NA,NA,NA,NA,NA,NA
2017,Victor Martinez,DET,435,0.08275862,0.144827586,0.571428571,0.25510204,0.324137931,0.372448979,0.69658691,0.117346939,0.9067460275,0.280373831,-4.900000214576721,-1.399999976158142,-3.907562255859375,-0.2837078347802162,46.42431387898045,-6.589367815884777,0.3029373605494146,85.38559472789186,Victor Martinez,393,400121,331,88.71990276185015,107.119,12.966908866112384,16,0.04833837,114,0.34441088,1.230088495,0.236363636,0.421212121,0.342424242,0.061946902,0.088495575,2,0.014388489,1,1,0.42598187,0.30513595,0.26888218,0.12386707,0.47734139,0.39879154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Victor Martinez,DET,610,0.081967213,0.147540983,0.555555555,0.289330922,0.350819672,0.475587703,0.826407375,0.186256781,0.81567134625,0.302961275,-7.8999998569488525,-1.7999999523162842,-10.284591674804688,-0.35228067147545516,88.25916630787101,16.398427389685786,0.35069878701355767,120.22071945530269,Victor Martinez,393,400121,466,89.96365158279221,110.238,15.490831515489718,34,0.07296137,194,0.41630901,0.950819672,0.233905579,0.373390557,0.392703862,0.120218579,0.147540983,7,0.040229885,0,0,0.44635193,0.33261803,0.22103004,0.16309013,0.44849785,0.38841202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Victor Martinez,DET,485,0.063917525,0.107216494,0.596153846,0.245454545,0.301030927,0.36590909,0.666940017,0.120454545,0.88504464,0.252604166,-4.699999809265137,-2.4000000953674316,NA,-0.20980226481333375,44.04496079174806,-10.488387403506737,0.28614546305478494,76.72076596636198,Victor Martinez,393,400121,395,87.66647252570694,108.86,15.03252279482648,12,0.03037975,131,0.33164557,1.039215686,0.210126582,0.402531645,0.387341772,0.071895424,0.071895424,1,0.006289308,0,0,0.41265823,0.35949367,0.2278481,0.17721519,0.5164557,0.30632911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Victor Robles,WSN,407,0.041769041,0.255528255,0.163461538,0.224043715,0.272727272,0.311475409,0.584202681,0.087431694,6.110644118188857,0.292307692,0.9999999403953552,0.800000011920929,1.2284462451934814,1.0387638183310628,30.492347889883643,-16.04665809746253,0.2601173584810411,65.46828217079593,Victor Robles,18363,645302,277,84.56715745192308,109.704,15.816062278593115,9,0.03249097,66,0.23826715,1.03125,0.207317073,0.402439024,0.390243902,0.125,0.0625,7,0.07070707,10,0.322580645,0.42960289,0.31046931,0.2599278,0.20938628,0.57761733,0.21299639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Victor Robles,WSN,369,0.089430894,0.230352303,0.388235294,0.203174603,0.309589041,0.295238095,0.604827136,0.092063492,4.680815657296808,0.270742358,-2.0999998077750206,-0.10000000149011612,-0.6848853230476379,-1.2102760425768793,32.27012577466788,-12.39946047402797,0.27381276722112413,68.52904534683746,Victor Robles,18363,645302,235,84.12559678819444,108.349,19.91497124565972,6,0.02553191,64,0.27234043,0.917647058,0.252293577,0.357798165,0.389908256,0.188235294,0.023529411,4,0.051282051,4,0.235294117,0.49787234,0.29787234,0.20425532,0.22553191,0.53617021,0.23829787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Victor Robles,WSN,617,0.056726094,0.226904376,0.25,0.254578754,0.325695581,0.419413919,0.7451095,0.164835165,6.613273491950433,0.30964467,1.399999976158142,1.399999976158142,2.7845473289489746,1.3708976795896888,75.91313168813056,-1.7163439948432984,0.31671895704379205,91.92766416133716,Victor Robles,18363,645302,417,83.32806022799745,110.5,16.693877551020407,19,0.04556355,96,0.23021583,1.097222222,0.229591836,0.403061224,0.367346938,0.152777777,0.118055555,18,0.11392405,9,0.36,0.45083933,0.31654676,0.23261391,0.24460432,0.5059952,0.24940048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Vinnie Pasquantino,KCR,554,0.072202166,0.128158844,0.563380281,0.262096774,0.314647377,0.445564516,0.760211893,0.183467742,2.8406562026626996,0.264916467,-0.30000001192092896,0.20000000298023224,-0.6936501860618591,-0.7628755271434784,71.22685591829213,6.421004235271538,0.3245793902787609,107.63779265315767,Vinnie Pasquantino,27676,686469,439,91.0050834760274,112.171,14.574995763769977,31,0.07061503,201,0.45785877,0.920212765,0.175799086,0.394977168,0.429223744,0.101063829,0.101063829,7,0.040462427,0,0,0.4715262,0.35307517,0.17539863,0.14578588,0.48063781,0.37357631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Vladimir Guerrero Jr.,TOR,697,0.103299856,0.137733142,0.75,0.323051948,0.395982783,0.543831168,0.939813951,0.22077922,2.159302274889306,0.342105263,-1.1000000685453415,-0.20000000298023224,-3.657538890838623,-1.9016806408762932,130.73860448194316,49.20488855583241,0.39789022276871394,165.02279452706466,Vladimir Guerrero Jr.,19611,665489,524,93.75097282088124,117.572,7.381128256453155,72,0.13740458,287,0.54770992,1.44,0.185114503,0.48091603,0.333969465,0.062857142,0.171428571,10,0.039682539,0,0,0.35305344,0.39503817,0.2519084,0.1221374,0.46564885,0.41221374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Vladimir Guerrero Jr.,TOR,682,0.098240469,0.146627565,0.67,0.264119601,0.34457478,0.443521594,0.788096374,0.179401993,2.410013799225335,0.277083333,-4,-1.5,-2.5707929134368896,-1.6069256262853742,95.1963308125418,12.0986001014393,0.33973505181787284,117.57823732145904,Vladimir Guerrero Jr.,19611,665489,506,92.14321887351778,116.696,10.462550951086955,56,0.11067194,249,0.49209486,1.307262569,0.183794466,0.462450592,0.35375494,0.117318435,0.145251396,8,0.034188034,0,0,0.4229249,0.34980237,0.22727273,0.15810277,0.47826087,0.36363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Vladimir Guerrero Jr.,TOR,706,0.082152974,0.164305949,0.5,0.27429467,0.338526912,0.479623824,0.818150736,0.205329154,3.094720705794078,0.289473684,-2.999999761581421,-2.700000047683716,-0.7205891609191895,-0.27862654346972704,104.14540358178786,23.416808429290565,0.35149655870028906,132.17307834896494,Vladimir Guerrero Jr.,19611,665489,526,92.80795645393474,118.382,4.25335763514727,59,0.1121673,265,0.50380228,1.701863354,0.173003802,0.520912547,0.30608365,0.111801242,0.198757763,20,0.0729927,0,0,0.39543726,0.37642586,0.22813688,0.15209125,0.46387833,0.38403042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Vladimir Guerrero Jr.,TOR,698,0.123209169,0.157593123,0.781818181,0.311258278,0.401146131,0.600993377,1.002139508,0.289735099,3.118893831728269,0.3125,-0.10000002384185792,-1.7000000476837158,-1.0781280994415283,-0.286714845104143,144.9167063811135,60.41976545539616,0.4190476244334374,165.70161871862166,Vladimir Guerrero Jr.,19611,665489,496,95.120071627789045,117.391,9.354793277763692,75,0.15120968,274,0.55241935,1.226519337,0.1875,0.447580645,0.364919354,0.077348066,0.26519337,13,0.058558558,0,0,0.39919355,0.35483871,0.24596774,0.10685484,0.47580645,0.41733871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Vladimir Guerrero Jr.,TOR,514,0.089494163,0.177042801,0.505494505,0.271551724,0.3385214,0.433189655,0.771711055,0.161637931,1.912376663541782,0.308333333,-4.699999570846558,-1.2000000476837158,-1.6131460666656494,-0.7206977428868413,68.73824975257789,4.067989621218788,0.329092847813892,105.52947528324982,Vladimir Guerrero Jr.,19611,665489,375,89.44053125,118.9,6.685333333333333,27,0.072,145,0.38666667,1.5,0.173333333,0.496,0.330666666,0.14516129,0.120967741,11,0.059139784,0,0,0.41333333,0.368,0.21866667,0.208,0.448,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Wander Franco,TBR,491,0.085539714,0.140529531,0.608695652,0.280542986,0.344195519,0.475113122,0.819308641,0.194570136,6.999063211596269,0.297222222,1,-1.7999999523162842,2.043496608734131,0.854604821652174,72.25818123496605,12.43268889016938,0.34886356577521466,126.59311475283064,Wander Franco,23667,677551,377,89.40798035477454,111.032,8.897222625165783,29,0.07692308,162,0.42970822,1.603603603,0.23342175,0.472148541,0.294429708,0.072072072,0.153153153,8,0.04494382,0,0,0.41909814,0.33156499,0.24933687,0.12201592,0.51458886,0.36339523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Welington Castillo,BAL,365,0.060273972,0.265753424,0.226804123,0.281524926,0.323287671,0.48973607,0.813023741,0.208211144,1.04846938375,0.336283185,-1.2999998927116394,-0.800000011920929,-1.8074651956558228,-0.22038019308820367,51.45060132067709,6.967856910043047,0.3435093288552271,112.49829462468126,Welington Castillo,3256,456078,246,89.2351186584728,108.261,14.204218014513598,20,0.08130081,104,0.42276423,1.08988764,0.243902439,0.394308943,0.361788617,0.08988764,0.224719101,7,0.072164948,0,0,0.41056911,0.36585366,0.22357724,0.12195122,0.48780488,0.3902439,Castillo,Welington,c,31,NA,BAL,CHA,2,15000000,2018-19,club,7500000,ACES,Jerry Reinsdorf,KWilliams/RHahn,NA,NA,NA,NA,NA
2016,Welington Castillo,ARI,457,0.072210065,0.26477024,0.272727272,0.264423076,0.321663019,0.423076923,0.744739942,0.158653847,2.0982985600565076,0.336842105,-5.100000023841858,1.600000023841858,-2.5737669467926025,0.16215445706620812,54.20151247156642,0.36486052794240303,0.31908763899151976,91.38648159743374,Welington Castillo,3256,456078,299,88.82819807610544,112.073,12.85767681095876,16,0.05351171,112,0.37458194,1.275510204,0.254180602,0.4180602,0.327759197,0.091836734,0.142857142,5,0.04,0,0,0.4548495,0.32441472,0.22073579,0.13043478,0.47157191,0.39799331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500000,NA,NA,NA,NA,NA,NA,NA,NA
2015,Welington Castillo,- - -,378,0.066137566,0.243386243,0.27173913,0.236842105,0.296296296,0.453216374,0.74951267,0.216374269,1.92015599,0.262711864,-1.799999974668026,-1.100000001490116,NA,-0.1490184310823679,44.774646274358645,2.272366650015719,0.3209276746375491,97.89298831565928,Welington Castillo,3256,456078,255,89.2969244094122,110.539,12.526745992993552,27,0.10588235,93,0.36470588,1.05940594,0.184313725,0.419607843,0.396078431,0.08910891,0.188118811,3,0.028037383,0,0,0.42745098,0.35294118,0.21960784,0.15294118,0.46666667,0.38039216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7500000,NA,NA,NA,NA,NA,NA,NA,NA
2024,Wenceel Pérez,DET,425,0.075294117,0.216470588,0.347826086,0.241645244,0.300236406,0.383033419,0.683269825,0.141388175,6.173676914186193,0.294117647,0.30000001192092896,0,2.519789457321167,-0.9827045649290084,45.811033679657555,-3.904646763092899,0.29876415132067163,95.13824408302922,Wenceel Perez,22857,672761,300,88.39387132039249,109.12,18.00799914675768,13,0.04333333,91,0.30333333,0.830645161,0.233108108,0.347972972,0.418918918,0.14516129,0.072580645,8,0.077669902,1,0.25,0.41333333,0.38333333000000003,0.20333333,0.16666667,0.54,0.29333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Whit Merrifield,TOR,592,0.06081081,0.170608108,0.356435643,0.272394881,0.317567567,0.382084095,0.699651662,0.109689214,4.492740431189844,0.31292517,2.5,-1.2999999523162842,1.440794587135315,-0.16113865189254284,65.12004245663746,-7.0117120609177785,0.30411335926944927,92.88806140627705,Whit Merrifield,11281,593160,452,85.05180328436808,106.141,14.390512402993348,11,0.02433628,109,0.24115044,1.076923076,0.22172949,0.403547671,0.374722838,0.088757396,0.065088757,17,0.093406593,0,0,0.34292035,0.37831858,0.27876106,0.17256637,0.57300885,0.25442478,Merrifield,Whit,2b,NA,NA,TOR,PHI,1,8000000,club,NA,8000000,Warner Cos.,John Middleton,DDombrowski / SFuld,NA,NA,NA,NA,35
2022,Whit Merrifield,- - -,550,0.069090909,0.154545454,0.447058823,0.25,0.298181818,0.375,0.673181818,0.125,5.1743244815563685,0.276442307,2.0999999195337296,-0.20000000298023224,0.6770008057355881,0.7008553426712751,56.16797700344924,-6.7225716280996455,0.2943602772192522,87.4212009904396,Whit Merrifield,11281,593160,427,87.14395693824405,107.639,15.10795665922619,18,0.04215457,132,0.30913349,1.036144578,0.197149643,0.408551068,0.394299287,0.114457831,0.06626506,12,0.069767441,3,0.5,0.36065574,0.35128806,0.28805621,0.15690867,0.59250585,0.25058548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,NA,NA,NA,NA,NA,NA,NA,NA
2021,Whit Merrifield,KCR,720,0.055555555,0.143055555,0.388349514,0.277108433,0.316666666,0.394578313,0.711244979,0.11746988,6.648514504843426,0.309058614,1.7999999299645424,-0.10000000149011612,0.8514754176139832,5.734033633954823,82.27886457231767,-4.881303717820566,0.30623238880876374,89.2998547610978,Whit Merrifield,11281,593160,573,86.88206288512323,107.818,14.062086508307658,20,0.03490401,164,0.28621291,1.16080402,0.242957746,0.40669014,0.350352112,0.060301507,0.050251256,20,0.086580086,1,0.2,0.35602094,0.32286213,0.32111693,0.12041885,0.61780105,0.2617801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,NA,NA,NA,NA,NA,NA,NA,NA
2019,Whit Merrifield,KCR,735,0.061224489,0.171428571,0.357142857,0.302496328,0.348299319,0.462555066,0.810854385,0.160058738,6.252812997197894,0.349907918,1.2999999523162842,1,3.056320905685425,-0.7537132576107979,105.30046264069644,12.824507005387227,0.3401222384139283,109.93963607917192,Whit Merrifield,11281,593160,559,87.09072443181819,104.8,15.643636363636364,19,0.03398927,163,0.29159213,1.135869565,0.285454545,0.38,0.334545454,0.070652173,0.086956521,21,0.100478468,4,0.5,0.3655914,0.35483871,0.27956989,0.13799283,0.47849462,0.38351254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,NA,NA,NA,NA,NA,NA,NA,NA
2018,Whit Merrifield,KCR,707,0.086280056,0.161244695,0.535087719,0.303797468,0.367375886,0.438291139,0.805667025,0.134493671,6.079546511535882,0.3515625,3.100000001490116,-0.10000000149011612,0.8029794096946716,4.446920363465324,102.594577890527,19.994962808382276,0.3493569108364762,119.259311726747,Whit Merrifield,11281,593160,526,86.98034055260618,106.362,16.90588166404739,22,0.0418251,163,0.30988593,0.989130434,0.297504798,0.349328214,0.353166986,0.14673913,0.065217391,8,0.043956043,2,0.4,0.3365019,0.35361217,0.30988593,0.1539924,0.47718631,0.36882129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,NA,NA,NA,NA,NA,NA,NA,NA
2017,Whit Merrifield,KCR,630,0.046031746,0.139682539,0.329545454,0.287904599,0.324324324,0.459965928,0.784290252,0.172061329,6.718022304427974,0.308008213,2.2000001072883606,-0.800000011920929,2.2529852390289307,3.0434058154933155,82.81419628398997,6.035760725909304,0.3322406490770167,104.63419417614008,Whit Merrifield,11281,593160,507,87.62837071572581,110.501,16.393546811995968,23,0.04536489,149,0.2938856,0.930693069,0.218436873,0.376753507,0.404809619,0.074257425,0.094059405,21,0.111702127,4,0.5,0.33530572,0.35700197,0.30769231,0.15384615,0.54043393,0.30571992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000000,NA,NA,NA,NA,NA,NA,NA,NA
2021,Wil Myers,SDP,500,0.108,0.282,0.382978723,0.255656108,0.334,0.43438914,0.76838914,0.17873303199999999,3.943996554746344,0.333333333,1.100000083446503,0.30000001192092896,1.1601146459579468,-0.9141636029817164,67.144469037325507,6.616574391396167,0.3304205283103698,110.73739033058632,Wil Myers,10047,571976,305,87.97101013795987,107.793,10.616679622178092,23,0.07540984,115,0.37704918,1.196428571,0.177257525,0.448160535,0.374581939,0.080357142,0.151785714,16,0.119402985,3,0.5,0.43278689,0.36721311,0.2,0.18688525,0.5147541,0.29836066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,Wil Myers,SDP,490,0.104081632,0.342857142,0.303571428,0.239080459,0.321063394,0.418390804,0.739454198,0.179310345,4.7664190488361475,0.344,0.30000001192092896,-0.800000011920929,0.10958052426576614,-0.0997113697230816,60.08005439376142,-1.5705826964447245,0.3162290122367609,96.88979266710994,Wil Myers,10047,571976,269,90.16015625,111.5,12.164750957854404,28,0.10408922,111,0.41263941,1.228260869,0.217557251,0.431297709,0.351145038,0.130434782,0.195652173,10,0.088495575,4,0.571428571,0.46468401,0.3197026,0.21561338,0.17472119,0.35315985,0.47211896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Wil Myers,SDP,649,0.107858243,0.277349768,0.388888888,0.243386243,0.328197226,0.463844797,0.792042023,0.220458554,5.349749900859533,0.296703296,-0.5,0,1.3204420804977417,1.0869296062737703,86.86228633297578,7.768310654889505,0.3350717165152724,106.9767048494178,Wil Myers,10047,571976,394,89.39452120822622,112.478,15.437982005141388,33,0.08375635,178,0.45177665,0.875,0.196428571,0.375,0.428571428,0.154761904,0.178571428,16,0.108843537,2,1,0.42385787,0.3680203,0.20812183,0.19543147,0.39086294,0.41370558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Wil Myers,SDP,676,0.100591715,0.23668639,0.425,0.258764607,0.335798816,0.460767946,0.796566762,0.202003339,6.282616109924971,0.305288461,4.300000190734863,0.5,3.2829158306121826,2.77137904544361,92.61583727966078,12.980002019507962,0.3413897169077838,114.2029471498557,Wil Myers,10047,571976,444,88.6093219739819,113.19,10.005303706518664,31,0.06981982,174,0.39189189,1.32,0.214446952,0.446952595,0.338600451,0.06,0.186666666,18,0.09090909,0,0,0.38288288,0.37837838,0.23873874,0.16666667,0.49774775,0.33558559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Will Benson,CIN,388,0.103092783,0.396907216,0.259740259,0.186588921,0.273901808,0.376093294,0.649995102,0.189504373,6.070623517031729,0.282485875,-0.10000000149011612,0.10000000149011612,-1.416654109954834,-0.1954068019986153,37.51561075046549,-7.871881041974934,0.2849717613030466,74.99757990681644,Will Benson,21853,666181,192,89.43244243421053,110.743,18.1843505859375,22,0.11458333,77,0.40104167,0.821428571,0.194736842,0.363157894,0.442105263,0.047619047,0.166666666,0,0,0,0,0.5,0.31770833,0.18229167,0.11458333,0.546875,0.33854167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Will Brennan,CLE,353,0.053824362,0.135977337,0.395833333,0.263636363,0.308781869,0.387878787,0.696660656,0.124242424,4.033516362374765,0.287272727,-0.19999998807907104,-0.30000001192092896,0.2509399354457855,-0.6729762852191925,39.12146576666465,-2.171793518725728,0.30253500952000634,97.8432974834259,Will Brennan,25660,686823,283,86.04976645907473,108.962,13.273485285531583,13,0.0459364,92,0.32508834,1.13592233,0.21708185,0.416370106,0.366548042,0.116504854,0.077669902,6,0.051282051,1,0.5,0.39222615,0.35335689,0.25441696,0.2155477,0.52650177,0.25795053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Will Brennan,CLE,455,0.035164835,0.125274725,0.280701754,0.266203703,0.298901098,0.356481481,0.655382579,0.090277778,3.9377394329603543,0.295698924,0.10000002384185792,1.2999999523162842,-0.9366276860237122,-0.3194281584583223,42.85798180517454,-12.581120062203224,0.2850807145994494,79.59198371781514,Will Brennan,25660,686823,377,85.73211621352785,106.879,9.384212584963528,9,0.02387268,110,0.29177719,1.581818181,0.24668435,0.461538461,0.291777188,0.127272727,0.045454545,14,0.08045977,0,0,0.34748011,0.38992042,0.26259947,0.17241379,0.62068966,0.20689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,Will Smith,LAD,544,0.09375,0.193014705,0.485714285,0.247899159,0.327205882,0.432773109,0.759978991,0.18487395,3.1997860280674426,0.272980501,0.5,0.30000001192092896,-0.00438340753316879,-1.1994516253471377,70.45455301706157,6.818482050340984,0.3257519090928996,110.61832240025323,Will Smith,19197,669257,379,89.44949776785714,109.083,18.69874855324074,41,0.10817942,155,0.40897098,0.694444444,0.193121693,0.33068783,0.476190476,0.038888888,0.111111111,8,0.064,0,0,0.33862434,0.38624339,0.27513228,0.11375661,0.54232804,0.34391534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Will Smith,LAD,554,0.113718411,0.160649819,0.707865168,0.260775862,0.359205776,0.4375,0.796705776,0.176724138,4.003323553622817,0.277173913,0.8999999761581421,1.600000023841858,-0.4959419071674347,-0.5942941536195576,79.71453410640169,12.212858426121954,0.3449186309092287,118.47308785326048,Will Smith,19197,669257,387,89.2704116742228,110.832,15.555481905764248,26,0.06718346,160,0.41343669,0.847058823,0.18863049,0.372093023,0.439276485,0.064705882,0.111764705,13,0.090277777,0,0,0.37726098,0.34366925,0.27906977,0.14211886,0.50129199,0.35658915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Will Smith,LAD,578,0.096885813,0.166089965,0.583333333,0.259842519,0.342560553,0.464566929,0.807127482,0.20472441,2.871047025145402,0.275510204,-4.099999785423279,0.8999999761581421,-2.2087249755859375,-0.3836103021167218,83.99352994624115,17.90128065708615,0.34873081167400505,127.402614880842,Will Smith,19197,669257,416,89.93866436298077,109.023,18.434410682091347,43,0.10336538,179,0.43028846,0.673469387,0.211538461,0.317307692,0.471153846,0.056122448,0.122448979,7,0.053030303,0,0,0.37740385,0.37019231,0.25240385,0.11778846,0.55528846,0.32692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,Will Smith,LAD,501,0.115768463,0.201596806,0.574257425,0.258454106,0.365269461,0.495169082,0.860438543,0.236714976,4.107559200241858,0.274247491,-1.399999916553497,0.30000001192092896,-1.8174662590026855,0.1448046776931733,81.15801629650753,20.50906586128633,0.363903539161567,129.75325955024104,Will Smith,19197,669257,324,90.11716338734568,108.597,19.365895965952937,35,0.10802469,142,0.4382716,0.68,0.222222222,0.314814814,0.462962962,0.046666666,0.166666666,8,0.078431372,0,0,0.37345679,0.38580247,0.24074074,0.12037037,0.50617284,0.37345679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Will Venable,- - -,390,0.094871794,0.241025641,0.393617021,0.243553008,0.319587628,0.3495702,0.669157828,0.106017192,6.34416745208917,0.317269076,2.799999952316284,-1.0999999940395355,NA,2.6137817217968404,38.231105582634385,-5.620452759941647,0.2955496797313938,86.91447772910458,Will Venable,211,461416,257,86.99219730484438,115.198,3.9008603996062376,6,0.0233463,85,0.3307393,2.796296296,0.18,0.604,0.216,0.148148148,0.111111111,10,0.066225165,3,0.428571428,0.33463035,0.37354086,0.29182879,0.25291829,0.46303502,0.28404669,Venable,Will,of,33,NA,TEX,CLE,0,1,2016,NA,NA,Turner-Gary,Paul Dolan,Antonetti/Chernoff,$1.5M in majors,NA,NA,NA,NA
2024,Willi Castro,MIN,635,0.08031496,0.236220472,0.34,0.247311827,0.331230283,0.385304659,0.716534942,0.137992832,5.860423195953466,0.315,0.6000000238418579,0.30000001192092896,1.4991827011108398,-2.1236300617456436,77.83034141732156,3.549265932270889,0.3171236067540262,107.53783062221416,Willi Castro,17338,650489,413,87.35523726851852,112.281,13.613812827124384,29,0.07021792,149,0.36077482,1.064935064,0.218673218,0.402948402,0.378378378,0.071428571,0.077922077,10,0.060975609,0,0,0.39467312,0.35108959,0.25423729,0.15012107,0.53753027,0.31234867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Willi Castro,MIN,409,0.083129584,0.242053789,0.343434343,0.25698324,0.339066339,0.410614525,0.749680864,0.153631285,8.716865755081617,0.328063241,1.600000023841858,1.100000023841858,1.3730777502059937,3.6805719011463225,52.877824100607,3.043554509931174,0.32733484926482137,108.31490231845902,Willi Castro,17338,650489,264,86.5159337944664,114.228,15.052724725172926,18,0.06818182,84,0.31818182,0.942857142,0.193675889,0.391304347,0.415019762,0.104761904,0.085714285,8,0.08080808,6,0.545454545,0.41287879,0.31439394,0.27272727,0.16666667,0.52272727,0.31060606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Willi Castro,DET,392,0.038265306,0.209183673,0.182926829,0.24109589,0.283887468,0.367123287,0.651010755,0.126027397,5.5460549060452795,0.287769784,1.100000023841858,0.6000000238418579,1.9995086193084717,-0.13226263830438256,37.256216203728535,-7.567593002757218,0.28544549594449875,85.38611951713247,Willi Castro,17338,650489,287,84.8327352031802,111.676,13.653640102332746,10,0.03484321,89,0.31010453,1.178217821,0.225352112,0.419014084,0.355633802,0.108910891,0.07920792,3,0.025210084,1,0.333333333,0.35191638,0.36933798,0.27874564,0.22299652,0.55749129,0.2195122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
